epoch,train_loss,val_loss,train_acc,val_acc,iteration,mid_layer,dropout,dataset,network,lr
8,2.238262176513672,2.2226662635803223,0.15625,0.26,4,4,0.1,mnist,multiclass_mlp,0.001
9,2.229102373123169,2.21494722366333,0.1953125,0.27,4,4,0.1,mnist,multiclass_mlp,0.001
10,2.220211982727051,2.207519769668579,0.2109375,0.27,4,4,0.1,mnist,multiclass_mlp,0.001
11,2.210068941116333,2.2015721797943115,0.2109375,0.27,4,4,0.1,mnist,multiclass_mlp,0.001
12,2.2071797847747803,2.196446418762207,0.2421875,0.28,4,4,0.1,mnist,multiclass_mlp,0.001
13,2.192781448364258,2.1908206939697266,0.2578125,0.28,4,4,0.1,mnist,multiclass_mlp,0.001
14,2.185532331466675,2.185706853866577,0.28125,0.28,4,4,0.1,mnist,multiclass_mlp,0.001
15,2.1853787899017334,2.1813406944274902,0.2890625,0.3,4,4,0.1,mnist,multiclass_mlp,0.001
16,2.1784090995788574,2.1777162551879883,0.28125,0.3,4,4,0.1,mnist,multiclass_mlp,0.001
17,2.167815685272217,2.1744840145111084,0.2890625,0.3,4,4,0.1,mnist,multiclass_mlp,0.001
18,2.1596851348876953,2.1714460849761963,0.28125,0.3,4,4,0.1,mnist,multiclass_mlp,0.001
19,2.159184217453003,2.168701410293579,0.296875,0.31,4,4,0.1,mnist,multiclass_mlp,0.001
20,2.148324489593506,2.16562819480896,0.3359375,0.32,4,4,0.1,mnist,multiclass_mlp,0.001
21,2.145238161087036,2.162285089492798,0.3359375,0.32,4,4,0.1,mnist,multiclass_mlp,0.001
22,2.1406898498535156,2.159036159515381,0.3125,0.32,4,4,0.1,mnist,multiclass_mlp,0.001
23,2.1343576908111572,2.1560006141662598,0.3203125,0.34,4,4,0.1,mnist,multiclass_mlp,0.001
24,2.1260623931884766,2.153395891189575,0.34375,0.32,4,4,0.1,mnist,multiclass_mlp,0.001
25,2.1226742267608643,2.1510987281799316,0.328125,0.33,4,4,0.1,mnist,multiclass_mlp,0.001
26,2.1172525882720947,2.1489787101745605,0.3515625,0.33,4,4,0.1,mnist,multiclass_mlp,0.001
27,2.116323471069336,2.1468493938446045,0.34375,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
28,2.1097660064697266,2.144789218902588,0.359375,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
29,2.1056478023529053,2.142683506011963,0.3515625,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
30,2.104557514190674,2.140376091003418,0.328125,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
31,2.100160837173462,2.137948989868164,0.3671875,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
32,2.094783306121826,2.1354713439941406,0.3671875,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
33,2.090672731399536,2.1332499980926514,0.3828125,0.36,4,4,0.1,mnist,multiclass_mlp,0.001
34,2.0872840881347656,2.1311147212982178,0.4140625,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
35,2.084376573562622,2.1290664672851562,0.4140625,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
36,2.080373764038086,2.126847743988037,0.4140625,0.35,4,4,0.1,mnist,multiclass_mlp,0.001
37,2.0763566493988037,2.124636173248291,0.421875,0.37,4,4,0.1,mnist,multiclass_mlp,0.001
38,2.080331802368164,2.1224656105041504,0.40625,0.38,4,4,0.1,mnist,multiclass_mlp,0.001
39,2.0725245475769043,2.1202526092529297,0.4140625,0.38,4,4,0.1,mnist,multiclass_mlp,0.001
40,2.0665066242218018,2.1182308197021484,0.4375,0.38,4,4,0.1,mnist,multiclass_mlp,0.001
41,2.062504529953003,2.1163814067840576,0.421875,0.38,4,4,0.1,mnist,multiclass_mlp,0.001
42,2.0616936683654785,2.114586353302002,0.421875,0.39,4,4,0.1,mnist,multiclass_mlp,0.001
43,2.0586891174316406,2.1129283905029297,0.4375,0.39,4,4,0.1,mnist,multiclass_mlp,0.001
44,2.0534610748291016,2.111229658126831,0.4609375,0.39,4,4,0.1,mnist,multiclass_mlp,0.001
45,2.0527231693267822,2.1095001697540283,0.453125,0.39,4,4,0.1,mnist,multiclass_mlp,0.001
46,2.048082113265991,2.1075093746185303,0.453125,0.39,4,4,0.1,mnist,multiclass_mlp,0.001
47,2.044548988342285,2.105590343475342,0.46875,0.4,4,4,0.1,mnist,multiclass_mlp,0.001
48,2.038358211517334,2.1037864685058594,0.46875,0.4,4,4,0.1,mnist,multiclass_mlp,0.001
49,2.038828134536743,2.1019527912139893,0.4609375,0.4,4,4,0.1,mnist,multiclass_mlp,0.001
50,2.033078193664551,2.1000635623931885,0.453125,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
51,2.0305967330932617,2.0981948375701904,0.4765625,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
52,2.02497935295105,2.096281051635742,0.484375,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
53,2.0213119983673096,2.094468832015991,0.4921875,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
54,2.0194196701049805,2.0925469398498535,0.5,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
55,2.0150346755981445,2.0905356407165527,0.484375,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
56,2.0147459506988525,2.088364362716675,0.4765625,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
57,2.0072076320648193,2.0862839221954346,0.5,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
58,2.0014615058898926,2.084103584289551,0.5078125,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
59,1.9976310729980469,2.082000970840454,0.5078125,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
60,1.9947043657302856,2.079812526702881,0.5078125,0.42,4,4,0.1,mnist,multiclass_mlp,0.001
61,1.9924768209457397,2.0780229568481445,0.5,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
62,1.9876490831375122,2.076498031616211,0.5,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
63,1.9800540208816528,2.075338363647461,0.5234375,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
64,1.9755514860153198,2.074205160140991,0.5234375,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
65,1.9758275747299194,2.072499990463257,0.5234375,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
66,1.9697099924087524,2.0705459117889404,0.5390625,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
67,1.966794729232788,2.068563461303711,0.515625,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
68,1.9598015546798706,2.066434383392334,0.53125,0.44,4,4,0.1,mnist,multiclass_mlp,0.001
69,1.9527291059494019,2.0642220973968506,0.546875,0.45,4,4,0.1,mnist,multiclass_mlp,0.001
70,1.9535192251205444,2.0618467330932617,0.53125,0.45,4,4,0.1,mnist,multiclass_mlp,0.001
71,1.9495415687561035,2.0595977306365967,0.546875,0.45,4,4,0.1,mnist,multiclass_mlp,0.001
72,1.9426506757736206,2.0571250915527344,0.5546875,0.45,4,4,0.1,mnist,multiclass_mlp,0.001
73,1.9428164958953857,2.054964780807495,0.578125,0.45,4,4,0.1,mnist,multiclass_mlp,0.001
74,1.938675880432129,2.052954912185669,0.5703125,0.45,4,4,0.1,mnist,multiclass_mlp,0.001
75,1.9332088232040405,2.051051378250122,0.578125,0.46,4,4,0.1,mnist,multiclass_mlp,0.001
76,1.9251967668533325,2.0493786334991455,0.6015625,0.46,4,4,0.1,mnist,multiclass_mlp,0.001
77,1.921770691871643,2.047719955444336,0.59375,0.46,4,4,0.1,mnist,multiclass_mlp,0.001
78,1.9216947555541992,2.045832633972168,0.59375,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
79,1.9235389232635498,2.043804883956909,0.5703125,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
80,1.9155884981155396,2.0418152809143066,0.59375,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
81,1.912434697151184,2.039872646331787,0.6015625,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
82,1.906333565711975,2.037898063659668,0.6015625,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
83,1.9034967422485352,2.0359346866607666,0.609375,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
84,1.9048362970352173,2.034048080444336,0.6015625,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
85,1.8990774154663086,2.032026529312134,0.6015625,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
86,1.8990570306777954,2.0300896167755127,0.59375,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
87,1.8966023921966553,2.028250217437744,0.609375,0.46,4,4,0.1,mnist,multiclass_mlp,0.001
88,1.892740249633789,2.0264387130737305,0.609375,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
89,1.8871772289276123,2.0246613025665283,0.6171875,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
90,1.885986566543579,2.022941827774048,0.6171875,0.47,4,4,0.1,mnist,multiclass_mlp,0.001
91,1.8861110210418701,2.0213608741760254,0.609375,0.48,4,4,0.1,mnist,multiclass_mlp,0.001
92,1.8802850246429443,2.019822597503662,0.625,0.48,4,4,0.1,mnist,multiclass_mlp,0.001
93,1.8729994297027588,2.018202781677246,0.625,0.49,4,4,0.1,mnist,multiclass_mlp,0.001
94,1.8772615194320679,2.0165486335754395,0.6171875,0.49,4,4,0.1,mnist,multiclass_mlp,0.001
95,1.87263822555542,2.014941930770874,0.6171875,0.49,4,4,0.1,mnist,multiclass_mlp,0.001
96,1.873038411140442,2.0133488178253174,0.6171875,0.48,4,4,0.1,mnist,multiclass_mlp,0.001
97,1.8705897331237793,2.0119211673736572,0.625,0.49,4,4,0.1,mnist,multiclass_mlp,0.001
98,1.8661037683486938,2.010542631149292,0.625,0.48,4,4,0.1,mnist,multiclass_mlp,0.001
99,1.8637715578079224,2.009289026260376,0.625,0.48,4,4,0.1,mnist,multiclass_mlp,0.001
0,2.2956979274749756,2.2896926403045654,0.1328125,0.18,5,4,0.1,mnist,multiclass_mlp,0.001
1,2.285861015319824,2.2798967361450195,0.1796875,0.19,5,4,0.1,mnist,multiclass_mlp,0.001
2,2.2783138751983643,2.269617795944214,0.1953125,0.19,5,4,0.1,mnist,multiclass_mlp,0.001
3,2.265469551086426,2.2608606815338135,0.1875,0.22,5,4,0.1,mnist,multiclass_mlp,0.001
4,2.250258684158325,2.2532308101654053,0.2265625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
5,2.2372984886169434,2.2470574378967285,0.2578125,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
6,2.226555347442627,2.241461753845215,0.265625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
7,2.2182183265686035,2.2359542846679688,0.2734375,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
8,2.202549934387207,2.2300639152526855,0.2734375,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
9,2.1942481994628906,2.2237048149108887,0.265625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
10,2.1847128868103027,2.217360734939575,0.265625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
11,2.177248477935791,2.2110860347747803,0.265625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
12,2.1667134761810303,2.2057697772979736,0.2734375,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
13,2.1630754470825195,2.2009007930755615,0.28125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
14,2.1523189544677734,2.196962594985962,0.2734375,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
15,2.15275502204895,2.1931419372558594,0.2734375,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
16,2.143325090408325,2.1898632049560547,0.2734375,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
17,2.1428089141845703,2.1868605613708496,0.28125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
18,2.135580062866211,2.1843440532684326,0.2734375,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
19,2.13321590423584,2.1820764541625977,0.28125,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
20,2.1282479763031006,2.1798877716064453,0.28125,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
21,2.125302314758301,2.177438735961914,0.2734375,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
22,2.124631881713867,2.1747121810913086,0.28125,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
23,2.12257719039917,2.172306776046753,0.2734375,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
24,2.1183419227600098,2.1700921058654785,0.28125,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
25,2.1178150177001953,2.168034076690674,0.2890625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
26,2.1111748218536377,2.1664328575134277,0.28125,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
27,2.108259439468384,2.165022373199463,0.2734375,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
28,2.1115379333496094,2.164003849029541,0.28125,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
29,2.1090543270111084,2.1632087230682373,0.2890625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
30,2.1076436042785645,2.162655830383301,0.28125,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
31,2.1028852462768555,2.1621811389923096,0.2890625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
32,2.101053476333618,2.1617109775543213,0.296875,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
33,2.102295160293579,2.1609699726104736,0.2890625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
34,2.101353883743286,2.15997314453125,0.2890625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
35,2.1000804901123047,2.158966302871704,0.2890625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
36,2.0975451469421387,2.158130407333374,0.2890625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
37,2.0945160388946533,2.1574513912200928,0.296875,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
38,2.093998432159424,2.1568825244903564,0.28125,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
39,2.091177225112915,2.1562631130218506,0.2890625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
40,2.090306282043457,2.155747175216675,0.2890625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
41,2.088529109954834,2.1553447246551514,0.296875,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
42,2.0894083976745605,2.1550045013427734,0.2890625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
43,2.0885751247406006,2.154935836791992,0.2890625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
44,2.0862374305725098,2.154693126678467,0.3046875,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
45,2.08376407623291,2.1544928550720215,0.2890625,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
46,2.0838003158569336,2.1542797088623047,0.28125,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
47,2.0831189155578613,2.1539881229400635,0.2890625,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
48,2.0823733806610107,2.1535284519195557,0.296875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
49,2.080622434616089,2.152986526489258,0.296875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
50,2.082554817199707,2.152374505996704,0.2890625,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
51,2.080728530883789,2.1518759727478027,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
52,2.0792996883392334,2.151390552520752,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
53,2.0775234699249268,2.1510212421417236,0.296875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
54,2.07670259475708,2.1507372856140137,0.2890625,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
55,2.077587127685547,2.1505234241485596,0.296875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
56,2.0760138034820557,2.1503102779388428,0.296875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
57,2.076214551925659,2.1500539779663086,0.3125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
58,2.073065757751465,2.1498007774353027,0.296875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
59,2.0732195377349854,2.149507999420166,0.3125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
60,2.073746681213379,2.1492154598236084,0.3046875,0.24,5,4,0.1,mnist,multiclass_mlp,0.001
61,2.072657346725464,2.1487269401550293,0.3046875,0.23,5,4,0.1,mnist,multiclass_mlp,0.001
62,2.0722718238830566,2.1480066776275635,0.3203125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
63,2.069532871246338,2.1471221446990967,0.3125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
64,2.0689191818237305,2.146336793899536,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
65,2.0695133209228516,2.1456351280212402,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
66,2.0682060718536377,2.1449880599975586,0.3203125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
67,2.066617250442505,2.144415855407715,0.3203125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
68,2.0668346881866455,2.144009590148926,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
69,2.0657947063446045,2.1436965465545654,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
70,2.0664279460906982,2.1435129642486572,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
71,2.0649547576904297,2.1433255672454834,0.328125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
72,2.0638508796691895,2.1429998874664307,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
73,2.062912702560425,2.142617702484131,0.328125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
74,2.0640950202941895,2.142235517501831,0.3203125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
75,2.0632734298706055,2.1418027877807617,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
76,2.0634512901306152,2.1413357257843018,0.328125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
77,2.060242176055908,2.140812397003174,0.3203125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
78,2.0597922801971436,2.1403017044067383,0.3203125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
79,2.0585851669311523,2.1398704051971436,0.3046875,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
80,2.0579946041107178,2.1395108699798584,0.3203125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
81,2.058175563812256,2.139190435409546,0.328125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
82,2.0586998462677,2.138767957687378,0.328125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
83,2.055950164794922,2.1383156776428223,0.328125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
84,2.055274486541748,2.137784481048584,0.3203125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
85,2.0547170639038086,2.1371376514434814,0.328125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
86,2.053661823272705,2.1367273330688477,0.328125,0.27,5,4,0.1,mnist,multiclass_mlp,0.001
87,2.054636240005493,2.136512041091919,0.3046875,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
88,2.0528595447540283,2.136359453201294,0.3125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
89,2.0505259037017822,2.136284589767456,0.328125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
90,2.0516915321350098,2.136199712753296,0.3125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
91,2.0497045516967773,2.1361944675445557,0.3203125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
92,2.048985004425049,2.1363391876220703,0.328125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
93,2.047179937362671,2.1365270614624023,0.328125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
94,2.0460875034332275,2.1365370750427246,0.34375,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
95,2.04459810256958,2.1364874839782715,0.3203125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
96,2.046128273010254,2.1363632678985596,0.3203125,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
97,2.042609214782715,2.136011838912964,0.3359375,0.26,5,4,0.1,mnist,multiclass_mlp,0.001
98,2.0404770374298096,2.1353750228881836,0.328125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
99,2.0423288345336914,2.1348354816436768,0.328125,0.25,5,4,0.1,mnist,multiclass_mlp,0.001
0,2.305337905883789,2.3028218746185303,0.1328125,0.13,6,4,0.1,mnist,multiclass_mlp,0.001
1,2.294609308242798,2.2887697219848633,0.1640625,0.17,6,4,0.1,mnist,multiclass_mlp,0.001
2,2.2799806594848633,2.278931140899658,0.1640625,0.2,6,4,0.1,mnist,multiclass_mlp,0.001
3,2.2722208499908447,2.2727293968200684,0.1640625,0.21,6,4,0.1,mnist,multiclass_mlp,0.001
4,2.2699191570281982,2.266688585281372,0.1796875,0.2,6,4,0.1,mnist,multiclass_mlp,0.001
5,2.2635703086853027,2.260612964630127,0.203125,0.2,6,4,0.1,mnist,multiclass_mlp,0.001
6,2.2492103576660156,2.254662036895752,0.1875,0.21,6,4,0.1,mnist,multiclass_mlp,0.001
7,2.249340772628784,2.248927593231201,0.21875,0.23,6,4,0.1,mnist,multiclass_mlp,0.001
8,2.2334983348846436,2.2428183555603027,0.203125,0.22,6,4,0.1,mnist,multiclass_mlp,0.001
9,2.226135015487671,2.2357752323150635,0.21875,0.23,6,4,0.1,mnist,multiclass_mlp,0.001
10,2.218576431274414,2.2288668155670166,0.25,0.24,6,4,0.1,mnist,multiclass_mlp,0.001
11,2.1992993354797363,2.2221274375915527,0.2890625,0.26,6,4,0.1,mnist,multiclass_mlp,0.001
12,2.1939663887023926,2.215704917907715,0.28125,0.27,6,4,0.1,mnist,multiclass_mlp,0.001
13,2.177058219909668,2.2079148292541504,0.3359375,0.28,6,4,0.1,mnist,multiclass_mlp,0.001
14,2.1617209911346436,2.199674129486084,0.34375,0.3,6,4,0.1,mnist,multiclass_mlp,0.001
15,2.153963565826416,2.191589593887329,0.3359375,0.3,6,4,0.1,mnist,multiclass_mlp,0.001
16,2.142855167388916,2.1835594177246094,0.34375,0.3,6,4,0.1,mnist,multiclass_mlp,0.001
17,2.1201281547546387,2.175621747970581,0.3671875,0.3,6,4,0.1,mnist,multiclass_mlp,0.001
18,2.11159348487854,2.167628288269043,0.3671875,0.3,6,4,0.1,mnist,multiclass_mlp,0.001
19,2.100667715072632,2.1588501930236816,0.375,0.31,6,4,0.1,mnist,multiclass_mlp,0.001
20,2.0911927223205566,2.1493096351623535,0.375,0.3,6,4,0.1,mnist,multiclass_mlp,0.001
21,2.0763165950775146,2.139054536819458,0.40625,0.33,6,4,0.1,mnist,multiclass_mlp,0.001
22,2.0627641677856445,2.1287221908569336,0.4375,0.36,6,4,0.1,mnist,multiclass_mlp,0.001
23,2.058204412460327,2.119291067123413,0.4453125,0.37,6,4,0.1,mnist,multiclass_mlp,0.001
24,2.048454523086548,2.110687017440796,0.4375,0.4,6,4,0.1,mnist,multiclass_mlp,0.001
25,2.0303919315338135,2.102518081665039,0.4609375,0.41,6,4,0.1,mnist,multiclass_mlp,0.001
26,2.0251026153564453,2.0949041843414307,0.4765625,0.41,6,4,0.1,mnist,multiclass_mlp,0.001
27,2.01011323928833,2.088181972503662,0.5078125,0.41,6,4,0.1,mnist,multiclass_mlp,0.001
28,2.005619525909424,2.082024097442627,0.4765625,0.41,6,4,0.1,mnist,multiclass_mlp,0.001
29,1.99989914894104,2.076336145401001,0.5078125,0.41,6,4,0.1,mnist,multiclass_mlp,0.001
30,1.9897106885910034,2.071007013320923,0.515625,0.42,6,4,0.1,mnist,multiclass_mlp,0.001
31,1.9816646575927734,2.0661795139312744,0.515625,0.42,6,4,0.1,mnist,multiclass_mlp,0.001
32,1.9782946109771729,2.061851739883423,0.515625,0.43,6,4,0.1,mnist,multiclass_mlp,0.001
33,1.9622578620910645,2.0580615997314453,0.53125,0.44,6,4,0.1,mnist,multiclass_mlp,0.001
34,1.9545257091522217,2.0547280311584473,0.5234375,0.44,6,4,0.1,mnist,multiclass_mlp,0.001
35,1.9569358825683594,2.051778793334961,0.5234375,0.43,6,4,0.1,mnist,multiclass_mlp,0.001
36,1.945252537727356,2.049138069152832,0.546875,0.43,6,4,0.1,mnist,multiclass_mlp,0.001
37,1.947601556777954,2.046544075012207,0.5390625,0.44,6,4,0.1,mnist,multiclass_mlp,0.001
38,1.9461015462875366,2.0440680980682373,0.5390625,0.44,6,4,0.1,mnist,multiclass_mlp,0.001
39,1.939301609992981,2.04140043258667,0.546875,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
40,1.9292421340942383,2.0389561653137207,0.546875,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
41,1.9246625900268555,2.036945104598999,0.546875,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
42,1.924089789390564,2.035122871398926,0.546875,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
43,1.9167016744613647,2.033501625061035,0.5546875,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
44,1.9157930612564087,2.032158136367798,0.5546875,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
45,1.9091788530349731,2.0309958457946777,0.5859375,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
46,1.9135018587112427,2.0300722122192383,0.59375,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
47,1.9033046960830688,2.0292139053344727,0.6015625,0.45,6,4,0.1,mnist,multiclass_mlp,0.001
48,1.906026005744934,2.0282843112945557,0.59375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
49,1.9024062156677246,2.027493476867676,0.578125,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
50,1.9000729322433472,2.0266945362091064,0.5859375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
51,1.8957229852676392,2.0259249210357666,0.609375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
52,1.8946800231933594,2.0253031253814697,0.5859375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
53,1.8945653438568115,2.024704933166504,0.5859375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
54,1.8938361406326294,2.0241990089416504,0.59375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
55,1.8937571048736572,2.0237200260162354,0.5859375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
56,1.8918055295944214,2.023315191268921,0.59375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
57,1.8885759115219116,2.023003339767456,0.578125,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
58,1.887069821357727,2.022669792175293,0.59375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
59,1.8898833990097046,2.022353410720825,0.59375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
60,1.8848052024841309,2.0219838619232178,0.5859375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
61,1.885133147239685,2.021651268005371,0.5859375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
62,1.885949730873108,2.0213429927825928,0.609375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
63,1.8802776336669922,2.0210516452789307,0.6015625,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
64,1.8817557096481323,2.0207531452178955,0.6015625,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
65,1.8820254802703857,2.020474433898926,0.609375,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
66,1.8794318437576294,2.020282030105591,0.6015625,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
67,1.8795583248138428,2.0201146602630615,0.6015625,0.46,6,4,0.1,mnist,multiclass_mlp,0.001
