epoch,train_loss,val_loss,train_acc,val_acc,iteration,mid_layer,dropout,dataset,network,lr
45,1.6814324855804443,1.9760675430297852,0.796875,0.55,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
46,1.672694444656372,1.9720779657363892,0.8125,0.56,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
47,1.6631954908370972,1.9687800407409668,0.8359375,0.5700000000000001,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
48,1.6533249616622925,1.9664005041122437,0.8359375,0.59,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
49,1.6437100172042847,1.964909553527832,0.8515625,0.6,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
50,1.6350946426391602,1.963822603225708,0.859375,0.6,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
51,1.6269631385803223,1.961997628211975,0.8671875,0.59,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
52,1.618646502494812,1.9585554599761963,0.8671875,0.58,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
53,1.6101568937301636,1.9535290002822876,0.890625,0.58,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
54,1.6014128923416138,1.9459478855133057,0.8984375,0.59,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
55,1.5926167964935303,1.936212420463562,0.90625,0.59,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
56,1.5840920209884644,1.92514967918396,0.921875,0.61,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
57,1.5756769180297852,1.912953495979309,0.9296875,0.62,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
58,1.567375659942627,1.900445818901062,0.9375,0.64,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
59,1.559339165687561,1.887290596961975,0.9375,0.67,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
60,1.5517308712005615,1.8740272521972656,0.9609375,0.68,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
61,1.5443710088729858,1.8615788221359253,0.9609375,0.68,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
62,1.537109613418579,1.850921630859375,0.9765625,0.72,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
63,1.5301107168197632,1.842276930809021,0.9765625,0.73,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
64,1.523314356803894,1.8361690044403076,0.984375,0.75,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
65,1.5167218446731567,1.8321168422698975,0.9921875,0.75,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
66,1.5104031562805176,1.8296581506729126,0.9921875,0.73,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
67,1.5045192241668701,1.8277499675750732,0.9921875,0.74,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
68,1.499146580696106,1.8256868124008179,1.0,0.75,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
69,1.4942412376403809,1.823399543762207,1.0,0.74,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
70,1.4897643327713013,1.8210153579711914,1.0,0.73,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
71,1.485830545425415,1.8186982870101929,1.0,0.73,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
72,1.4824360609054565,1.8164355754852295,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
73,1.4795869588851929,1.8144421577453613,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
74,1.4772030115127563,1.8122347593307495,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
75,1.4752050638198853,1.8098397254943848,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
76,1.473562479019165,1.8074394464492798,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
77,1.4722046852111816,1.8049228191375732,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
78,1.4710683822631836,1.8024587631225586,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
79,1.4701004028320312,1.800042748451233,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
80,1.4692622423171997,1.7976669073104858,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
81,1.4685372114181519,1.795295238494873,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
82,1.4679076671600342,1.792894721031189,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
83,1.46735417842865,1.7905566692352295,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
84,1.4668662548065186,1.7881590127944946,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
85,1.4664325714111328,1.7858314514160156,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
86,1.466045618057251,1.7836086750030518,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
87,1.4657009840011597,1.7813925743103027,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
88,1.4653929471969604,1.7792613506317139,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
89,1.46511709690094,1.7771302461624146,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
90,1.4648693799972534,1.7750647068023682,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
91,1.4646475315093994,1.7730844020843506,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
92,1.4644484519958496,1.7712026834487915,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
93,1.4642698764801025,1.7693781852722168,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
94,1.4641096591949463,1.7675881385803223,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
95,1.4639642238616943,1.7658438682556152,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
96,1.463832974433899,1.76419997215271,1.0,0.76,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
97,1.4637134075164795,1.7626651525497437,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
98,1.46360445022583,1.7612260580062866,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
99,1.4635039567947388,1.759850025177002,1.0,0.77,1,29,0.0,mnist,multiclass_cnn_mlp,0.001
0,2.3111813068389893,2.301802158355713,0.0703125,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
1,2.291889190673828,2.301664113998413,0.203125,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
2,2.2720937728881836,2.3014893531799316,0.2890625,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
3,2.2518310546875,2.301231622695923,0.34375,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
4,2.2308349609375,2.300961494445801,0.3984375,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
5,2.2086057662963867,2.30061411857605,0.4140625,0.1,2,29,0.0,mnist,multiclass_cnn_mlp,0.001
